id,uid,valid_card,token,invalid_card,month,year,ccv,ccv_amex,user_id,dt_current_timestamp
4655,3d58e9cb-8da7-4a1d-9410-de911b4a77dc,1025-2650-3902-1432,tok_mastercard,4000000000000028,02,2023,946,3626,3178ff57-5bde-4212-a3f4-2bb42f730aec,2024-01-17 20:09:47
6077,00c282fc-4d5c-4194-8b8a-406cbc566c18,3323-9668-1099-3345,tok_visa,4000000000000028,03,2030,533,8000,2d085a55-ed5b-477f-98ac-0ce5b00f79ba,2024-01-17 20:09:47
8110,597c4d11-28dc-4650-91bb-ab7107e0c73e,7454-5933-9696-2975,tok_mastercard,4000000000000044,01,2027,105,3596,90fc001c-7886-4dc5-8a36-a079890bf7df,2024-01-17 20:09:47
8365,ef2aa0b6-3242-4a60-9088-06615e6feb77,1191-2421-8576-9766,tok_visa,4000000000000044,08,2024,933,7005,a8d84c09-9c27-49bc-a05b-da8b99b0f08a,2024-01-17 20:09:47
7867,8326a235-7282-430d-9ead-f342bc50b771,2624-6296-4232-6027,tok_discover,4000000000000028,03,2023,910,1923,62798906-1543-416a-9483-cd43498c7a31,2024-01-17 20:09:47
2481,8cab7d7d-4be3-44b0-b675-920963669983,9169-5421-6539-5293,tok_discover,4000000000000044,10,2023,316,6841,3dd043c1-59b3-40c8-b1c0-dc8c9e87b72d,2024-01-17 20:09:47
4034,a4f47a49-18e6-48c7-83a2-00cf0eb2136b,8004-7354-3364-9745,tok_mastercard,4000000000000028,01,2022,304,8899,8c172af4-3f12-4c2a-bac8-3bb6d3862a6d,2024-01-17 20:09:47
2072,ade10041-177c-4bef-93ff-fbfa5695e1a1,4987-8755-9445-9424,tok_mastercard,4000000000000044,05,2021,423,3335,dfbea2bf-8989-451b-abc6-eb56fb017b57,2024-01-17 20:09:47
7459,56840f2a-cda1-40ca-b121-03a16b605e70,4884-4479-2679-4914,tok_discover,4000000000000101,03,2030,857,1368,b2d9f349-e263-49a0-99c1-3d8bf0173543,2024-01-17 20:09:47
3170,23ae5617-4b77-4e7b-836b-6b417d379bf9,4435-2179-7336-1887,tok_discover,4000000000000101,06,2030,840,6702,3a95201e-16e9-4181-8fbe-46f511cad3d6,2024-01-17 20:09:47
6040,f4ca61e0-7535-4d05-8218-5bdcce3a4669,2969-1459-5704-1198,tok_mastercard,4000000000000028,11,2028,601,3691,8a7bf245-4d02-497d-9426-d95045a92090,2024-01-17 20:09:47
3983,bbf45359-0a12-45cb-9951-892398a23ee7,3318-5895-1952-5582,tok_visa,4000000000000044,01,2025,697,8795,370f629d-bde9-4b0d-81bf-03d39b7aa00f,2024-01-17 20:09:47
9138,3f3a851a-583b-48ba-a544-240c1b99fe7d,4954-5598-4620-9128,tok_mastercard,4000000000000101,09,2030,993,7855,60aed699-92fb-4558-a465-52b33b271f83,2024-01-17 20:09:47
2534,87c6fbca-c1d7-4d5b-9803-382416a2be0c,7806-6630-2897-4383,tok_mastercard,4000000000000101,04,2021,539,8072,22c3a4be-010b-4201-b2c9-38b5730e7b92,2024-01-17 20:09:47
1668,127543b0-11ea-40cf-8da2-43570280d4f9,1238-4490-7872-8223,tok_discover,4000000000000044,11,2024,115,1794,2e918cf3-1096-46bc-98b3-81ed9009e47e,2024-01-17 20:09:47
2455,fe5ccfb8-19d1-4be4-9d74-ec39fbd92eb4,2872-5955-1571-7706,tok_discover,4000000000000044,04,2028,423,2760,6cbcbff7-5f5a-49c9-ae14-824e3edd8356,2024-01-17 20:09:47
1716,33b8a2ff-6479-4c52-b5c8-86900d21b582,6985-6388-1615-7930,tok_discover,4000000000000044,06,2029,900,5602,2deac742-3e4b-453c-985d-17a13b5927d5,2024-01-17 20:09:47
6733,ecc9d769-d812-44be-94f0-33e939121966,3622-2311-4589-8510,tok_discover,4000000000000028,11,2027,729,1752,dd7f50c0-3a1e-44a8-beee-67fe6d9e7ee1,2024-01-17 20:09:47
1908,46bc5aee-6f21-467f-8fde-5cb007bc9a21,2472-3510-5079-9442,tok_discover,4000000000000028,11,2030,526,5688,eb138417-0e5b-4b50-b13f-1a4796a42839,2024-01-17 20:09:47
8906,1ea09a6f-adc6-429d-bc98-9eb0a68c52f9,2412-3673-8952-6381,tok_mastercard,4000000000000101,08,2023,497,7152,28929484-47a3-4da4-bbe3-45bff8e48934,2024-01-17 20:09:47
6330,e51d45e5-586b-498e-aa60-673c88aa7ba5,5711-7895-7069-5539,tok_discover,4000000000000028,12,2029,278,4684,23fe3aba-d2d6-4ee6-8247-6dc7f6366655,2024-01-17 20:09:47
6621,77f32784-35b9-4491-95ff-525b44af59cc,8594-5951-3434-6423,tok_discover,4000000000000101,04,2028,280,6874,420aca79-f3ab-4aae-9949-7e813a17e436,2024-01-17 20:09:47
7367,a5fa5298-e0d3-48bc-bbdb-43ef7a179325,3061-8423-1027-2187,tok_discover,4000000000000044,10,2030,611,5030,552bf07a-1c87-4741-97ce-fb1f3a9817e4,2024-01-17 20:09:47
6515,74cb2336-3482-4e3c-b5e7-5f9c1aff7c1f,1632-3881-6264-5927,tok_visa,4000000000000101,12,2021,657,8009,8faebdb2-92bf-46c6-becb-4b9cd5a3f014,2024-01-17 20:09:47
7261,fd47d86a-bfb5-46b4-83d2-38300c8023a9,2929-8359-2455-4332,tok_mastercard,4000000000000101,10,2030,616,1810,118d3683-ce10-4f5c-9789-6182b9bc9af7,2024-01-17 20:09:47
9146,e79ae39a-a849-41df-859e-b11c423389ec,2909-6361-3743-6949,tok_mastercard,4000000000000101,04,2028,193,7990,d6b3062b-7710-450d-91bb-5e9ad1729bff,2024-01-17 20:09:47
3250,8f7b2107-6c30-4de7-8768-580e57d55143,7098-1344-3124-2275,tok_discover,4000000000000028,03,2028,624,4940,cac78d65-1f64-4050-be5b-406bd3f52ae6,2024-01-17 20:09:47
9023,34209681-e02c-4a16-aea3-ea0ac1132021,6412-2720-2884-8974,tok_mastercard,4000000000000044,02,2025,393,2970,123b4c17-f374-47f6-8727-6c7e0cc64d13,2024-01-17 20:09:47
5088,dcaebe2b-6ae3-4950-a3ee-44bff8f471d4,8002-1640-1016-1790,tok_mastercard,4000000000000044,02,2022,866,2891,b2174361-9414-4d6c-8547-345f293adce1,2024-01-17 20:09:47
1307,ae32d748-0295-41f2-8430-f967b03c453e,8331-4241-1712-5098,tok_discover,4000000000000101,06,2029,518,8058,87862ed2-41ff-416f-b1ad-b8434593594b,2024-01-17 20:09:47
4568,bdbd6315-3828-4475-9b81-4ddd241f97ea,2149-3295-4101-8354,tok_mastercard,4000000000000044,01,2023,448,1225,0f9e3bb4-32d2-4acf-be57-40de486cbffb,2024-01-17 20:09:47
8021,4be1269c-ded2-44c4-85d0-6ddc278655a0,3736-8736-6932-6139,tok_visa,4000000000000101,10,2030,711,4751,6dc989de-8986-4a12-8f2d-cc76815fe0ae,2024-01-17 20:09:47
1545,868d902f-0c80-4364-af5f-5d389484221d,2816-2036-6296-2736,tok_discover,4000000000000044,12,2027,393,9904,80c52f1f-adf4-4e4f-8d3a-0b506347d4ff,2024-01-17 20:09:47
2747,355c0d30-5a4f-4d83-b984-f9c399b80b80,9302-8372-1171-6503,tok_visa,4000000000000044,12,2028,497,7092,382d39f5-a06d-41dd-8ad3-597b635e8003,2024-01-17 20:09:47
8606,a082cd6d-6e04-4e69-89e0-da62169e5462,3177-9006-9701-9652,tok_visa,4000000000000044,01,2026,601,8752,918ceef0-fc18-437e-9ed3-383868d70a78,2024-01-17 20:09:47
6268,70e372dd-8104-491f-810b-b96f41b36042,9653-5174-5020-6521,tok_mastercard,4000000000000028,03,2030,421,5213,20d49bf1-f1cf-4a3b-acf1-f118d2dc621a,2024-01-17 20:09:47
7525,95fc4064-236b-4487-8f2a-cb65047d536a,1652-1097-5973-1884,tok_visa,4000000000000044,03,2022,463,8245,e039023c-bb0a-4667-9c20-0d311c55dcf2,2024-01-17 20:09:47
1939,273449c6-5d17-46f7-bf7f-1a976c21e29f,8753-4532-6536-3814,tok_mastercard,4000000000000044,02,2024,382,2866,6e709265-61be-48c8-8865-65f1a0bc98e4,2024-01-17 20:09:47
4949,5d9c1bec-6dab-482a-89c5-3899846c00e3,2291-3685-3814-7484,tok_mastercard,4000000000000101,04,2030,304,8925,e73142f4-3906-464b-a64b-119cbe42a779,2024-01-17 20:09:47
1899,dcdc99a3-7625-469f-9087-024491de52a7,2068-7078-5340-1118,tok_mastercard,4000000000000101,05,2027,394,3170,afae0514-9b98-4ede-a049-a129d6ab5eec,2024-01-17 20:09:47
7832,fd9a9ba3-c6b4-4436-86f1-2323f1bd2b9a,9341-9736-2701-5020,tok_discover,4000000000000028,06,2024,624,6234,3836650b-9d84-4e8e-aba0-b80b51d06553,2024-01-17 20:09:47
1757,c76c449c-65e0-4050-96b8-d2ebfb2f57ca,1626-6537-1232-1805,tok_mastercard,4000000000000101,09,2025,676,8665,ef17db95-619c-49a9-9657-1a51a3581e5d,2024-01-17 20:09:47
7331,a61f6187-f67d-4037-9b29-f08af4054c01,6952-4272-6510-4623,tok_discover,4000000000000028,08,2024,522,8466,63f114ca-2c7d-4cae-9c95-c14263b9a5e2,2024-01-17 20:09:47
9651,9ffe54e1-1fa8-4815-ad76-55e8ee8bff1f,2314-6327-5862-8078,tok_discover,4000000000000028,01,2022,312,5111,05899654-638f-49e6-a9f7-2b3c4827eb73,2024-01-17 20:09:47
8182,ed3f3725-30d4-4028-8a35-cd8cbea68320,3674-4050-4386-5331,tok_discover,4000000000000101,06,2021,361,7185,277d905e-3e5f-49ef-9ade-f73426c335eb,2024-01-17 20:09:47
2106,de1f7ef7-2416-40e0-ad2e-578d23fa6bc4,9103-1764-4596-2740,tok_mastercard,4000000000000101,06,2030,195,2802,24e4edc4-ae4f-4a83-870e-79ebf3cfc4c4,2024-01-17 20:09:47
8509,ee83a68b-44bf-4b32-a75e-240a18e11dd5,5536-4060-7853-6769,tok_discover,4000000000000101,09,2022,151,8414,fb31505c-dfa5-4af1-8f92-773edf1ae8cb,2024-01-17 20:09:47
