id,uid,account_number,iban,bank_name,routing_number,swift_bic,user_id,dt_current_timestamp
10102,7cf69199-4260-4f44-b920-82b4aee0f36b,3539541015,IBAN94281700876958042020,Oceanic Capital,3076139775,SWIFT3KYXD2JY,06cc6397-a2e3-4e76-a0b0-943e7c232036,2026-03-05 09:25:28
10103,65df16b3-057d-4b2f-9d08-9927e031991b,5440306463,IBAN16573589369086147084,Finance Royale,9919470201,SWIFTIHWD4YS2,07cf4ea3-7f07-4e97-9231-d4e61aff44d0,2026-03-05 09:25:28
10104,ffddabf8-b928-43c2-86e3-413df583debe,8057494513,IBAN78982177832125583030,Silverline Financial,5545695419,SWIFTTOPUHGKT,773469fb-11a6-4723-b8b5-56f6210fc5d4,2026-03-05 09:25:28
10105,bf5a797d-5ee7-4fa7-90eb-4cd02fd41d43,4738988665,IBAN35458006968554274072,Pinnacle Funds,8828037473,SWIFTPE1D2LML,c97faabc-4be8-4356-a549-d9d2ebbd24cd,2026-03-05 09:25:28
10106,f2bc02d0-a137-47cb-83f2-48b4bbba63e6,6618954003,IBAN86547127047709699464,Finance Royale,3800625664,SWIFTSNONLYDZ,ea798b13-9851-4857-8691-19e5aa3b5147,2026-03-05 09:25:28
10107,9ecc664d-87c9-40aa-9485-439f830b49f9,4805329467,IBAN76695949560931022595,Silverline Financial,8709301283,SWIFTUGMRGXRJ,1dbb2940-f1e1-4496-a991-92267369fc2d,2026-03-05 09:25:28
10108,5574f29e-ed4d-4611-b959-ac4a9ca330a6,3211554523,IBAN50993913917451261350,Banco del Futuro,7295190991,SWIFTN8KPWAIB,4bb2989d-cf20-4a31-a6da-79da3c701694,2026-03-05 09:25:28
10109,c8861e3b-db34-4bcc-a68b-6e3fa4fadc18,6613219865,IBAN80578197729922446535,Banco del Futuro,0826962192,SWIFTQ5AW3O0O,ba6ccc7b-abde-4cbc-887c-300fe6a26539,2026-03-05 09:25:28
10110,89086274-0636-49a4-a6e0-a5aa81b61009,4387953828,IBAN70374932174311025520,Zhongxin Jinrong,7835005434,SWIFTJZ6JMG2H,62525d6f-d767-4c7b-94b1-ae50c3556632,2026-03-05 09:25:28
10111,7a005c3e-1ee2-4b1c-b359-6bdc8fb67d37,8960028351,IBAN96676510906785154490,Banco del Futuro,5856950967,SWIFTDIF6IKLQ,1d82d3be-de59-4876-b8ef-644cacd33e30,2026-03-05 09:25:28
10112,840737be-904c-4b8e-af1f-062382ce8097,9847976519,IBAN30487837803655186572,Silverline Financial,3923782398,SWIFTJVARBIZF,89732f71-3b60-4b16-a8b3-e2d73b011fcf,2026-03-05 09:25:28
10113,2e03bc98-f511-4491-ac99-09dead2001e4,4235363573,IBAN79881185517110792801,Banco del Futuro,5468869460,SWIFTTZKMQX66,e880eca6-5b25-4efd-bbc0-f4a9f98f66ca,2026-03-05 09:25:28
10114,91d9f2c2-a633-4c44-b9ad-9538bc8288b7,9403469557,IBAN75926440380819770620,Finance Royale,0307142000,SWIFT0R6393JM,294b43e0-4b7e-403d-a085-9b47315ac050,2026-03-05 09:25:28
10115,416bb820-5870-4e3d-a0e0-112d5adebd01,0824530323,IBAN72825738492799464845,Finance Royale,9141749539,SWIFTYRJI5CW0,d091978b-8a8c-414e-a8c4-703afc31cdce,2026-03-05 09:25:28
10116,a07bfe1a-ecda-4697-8e8f-3b2d8bf0e483,8604770176,IBAN39810027132695771830,Banque du Soleil,1445615752,SWIFTN5MXYVRD,cbc8ac9b-ffeb-499f-a9b9-fa2d4987ec6b,2026-03-05 09:25:28
10117,7c3a807c-1452-4f00-85c1-72f307c56346,8009165051,IBAN52409394981208054709,Global Trust Bank,6819519958,SWIFTYY6FJLDS,35e860c9-86ba-4e9b-abbd-86bc7018cdff,2026-03-05 09:25:28
10118,2689e338-aa81-4187-8449-29fdaaa4cbc4,0488138840,IBAN18135946210911180566,Finance Royale,7899500124,SWIFTC8441GYK,9e8ba38b-d756-4a14-a4d5-e67b355ee0d2,2026-03-05 09:25:28
10119,459f9807-5c44-4cdd-b808-ec725c069f18,6056387433,IBAN72511121040554017964,Liberty Banking Corp,3345570793,SWIFT4SDOANIK,90e840f2-c7cf-47dc-b04c-f59037a60a08,2026-03-05 09:25:28
